id,userId,productVarianceId,quantity,orderDate
4347,2846,1,1,2023-10-08
4348,5655,1,1,2023-10-08
4349,1165,1,1,2023-10-08
4350,4209,1,1,2023-10-08
4351,5264,1,1,2023-10-09
4352,3092,1,1,2023-10-09
4353,1308,1,1,2023-10-10
4354,1578,1,1,2023-10-10
4355,705,1,1,2023-10-10
4356,5149,1,1,2023-10-10
4357,226,1,1,2023-10-10
4358,8941,1,1,2023-10-10
4359,4865,1,1,2023-10-10
4360,120,1,1,2023-10-10
4361,2820,1,1,2023-10-10
4362,3019,1,1,2023-10-10
4363,3817,1,1,2023-10-10
4364,5225,1,1,2023-10-10
4365,6805,1,1,2023-10-10
4366,2038,1,1,2023-10-10
4367,96,1,1,2023-10-10
4368,2417,1,1,2023-10-10
4369,2032,1,1,2023-10-10
4370,5609,1,1,2023-10-10
4371,4967,1,1,2023-10-10
4372,5114,1,1,2023-10-10
4373,4644,1,1,2023-10-10
4374,2732,1,1,2023-10-10
4375,6463,1,1,2023-10-10
4376,346,1,1,2023-10-10
4377,3543,1,1,2023-10-10
4378,2519,1,1,2023-10-10
4379,1311,1,1,2023-10-10
4380,3765,1,1,2023-10-11
4381,4118,1,1,2023-10-11
4382,10693,1,1,2023-10-11
4383,5878,1,1,2023-10-11
4384,5515,1,1,2023-10-12
4385,3989,1,1,2023-10-12
4386,852,1,1,2023-10-12
4387,11121,1,1,2023-10-12
4388,4305,1,1,2023-10-12
4389,5614,1,1,2023-10-12
4390,5700,1,1,2023-10-12
4391,3797,1,1,2023-10-12
4392,94,1,1,2023-10-12
4393,4476,1,1,2023-10-12
4394,3816,1,1,2023-10-12
4395,5937,1,1,2023-10-12
4396,11277,1,1,2023-10-12
4397,4375,1,1,2023-10-12
4398,192,1,1,2023-10-12
4399,1366,1,1,2023-10-12
4400,109,1,1,2023-10-12
4401,4323,1,1,2023-10-12
4402,6528,1,1,2023-10-12
4403,1138,1,1,2023-10-12
4404,1791,1,1,2023-10-13
4405,13,1,1,2023-10-13
4406,3498,1,1,2023-10-13
4407,7151,1,1,2023-10-13
4408,2016,1,1,2023-10-13
4409,39,1,1,2023-10-13
4410,10993,1,1,2023-10-13
4411,10820,1,1,2023-10-13
4412,1218,1,1,2023-10-13
4413,9821,1,1,2023-10-13
4414,373,1,1,2023-10-13
4415,2548,1,1,2023-10-13
4416,5394,1,1,2023-10-14
4417,318,1,1,2023-10-14
4418,11670,1,1,2023-10-14
4419,1638,1,1,2023-10-14
4420,11147,1,1,2023-10-14
4421,3646,1,1,2023-10-14
4422,6271,1,1,2023-10-14
4423,1762,1,1,2023-10-15
4424,2831,1,1,2023-10-15
4425,6659,1,1,2023-10-15
4426,6903,1,1,2023-10-15
4427,7809,1,1,2023-10-15
4428,8619,1,1,2023-10-15
4429,4644,1,1,2023-10-15
4430,4002,1,1,2023-10-15
4431,4438,1,1,2023-10-15
4432,10370,1,1,2023-10-15
4433,3373,1,1,2023-10-15
4434,8335,1,1,2023-10-15
4435,2575,1,1,2023-10-15
4436,1028,1,1,2023-10-15
4437,5537,1,1,2023-10-15
4438,5508,1,1,2023-10-15
4439,53,1,1,2023-10-15
4440,3681,1,1,2023-10-15
4441,4646,1,1,2023-10-15
4442,169,1,1,2023-10-15
4443,2140,1,1,2023-10-15
4444,640,1,1,2023-10-15
4445,5609,1,1,2023-10-15
4446,2584,1,1,2023-10-15
4447,3235,1,1,2023-10-15
4448,1493,1,1,2023-10-15
4449,4233,1,1,2023-10-15
4450,2783,1,1,2023-10-15
4451,8956,1,1,2023-10-15
4452,392,1,1,2023-10-15
4453,11138,1,1,2023-10-15
4454,2813,1,1,2023-10-15
4455,623,1,1,2023-10-15
4456,3153,1,1,2023-10-15
4457,326,1,1,2023-10-15
4458,1265,1,1,2023-10-15
4459,3582,1,1,2023-10-15
4460,2687,1,1,2023-10-15
4461,9810,1,1,2023-10-15
4462,6960,1,1,2023-10-15
4463,2255,1,1,2023-10-15
4464,8922,1,1,2023-10-15
4465,1097,1,1,2023-10-15
4466,10578,1,1,2023-10-15
4467,9854,1,1,2023-10-15
4468,3112,1,1,2023-10-15
4469,2439,1,1,2023-10-15
4470,9249,1,1,2023-10-15
4471,2627,1,1,2023-10-15
4472,5175,1,1,2023-10-15
4473,53,1,1,2023-10-15
4474,4138,1,1,2023-10-15
4475,10831,1,1,2023-10-15
4476,1493,1,1,2023-10-15
4477,6775,1,1,2023-10-15
4478,3472,1,1,2023-10-15
4479,579,1,1,2023-10-15
4480,3247,1,1,2023-10-15
4481,96,1,1,2023-10-15
4482,1508,1,1,2023-10-15
4483,5908,1,1,2023-10-15
4484,9196,1,1,2023-10-15
4485,4364,1,1,2023-10-15
4486,2375,1,1,2023-10-15
4487,2301,1,1,2023-10-15
4488,4700,1,1,2023-10-15
4489,1611,1,1,2023-10-15
4490,1983,1,1,2023-10-15
4491,646,1,1,2023-10-15
4492,8989,1,1,2023-10-16
4493,8735,1,1,2023-10-16
4494,7247,1,1,2023-10-16
4495,4209,1,1,2023-10-16
4496,1851,1,1,2023-10-16
4497,8201,1,1,2023-10-16
4498,4615,1,1,2023-10-16
4499,6466,1,1,2023-10-16
4500,1375,1,1,2023-10-16
4501,7795,1,1,2023-10-16
4502,6924,1,1,2023-10-16
4503,2047,1,1,2023-10-16
4504,784,1,1,2023-10-16
4505,5072,1,1,2023-10-17
4506,8329,1,1,2023-10-17
4507,1385,1,1,2023-10-17
4508,4822,1,1,2023-10-17
4509,4960,1,1,2023-10-17
4510,1873,1,1,2023-10-17
4511,4484,1,1,2023-10-17
4512,5460,1,1,2023-10-17
4513,2016,1,1,2023-10-17
4514,5222,1,1,2023-10-17
4515,7897,1,1,2023-10-17
4516,1351,1,1,2023-10-18
4517,11490,1,1,2023-10-18
4518,635,1,1,2023-10-18
4519,7868,1,1,2023-10-18
4520,5395,1,1,2023-10-18
4521,3368,1,1,2023-10-18
4522,9047,1,1,2023-10-18
4523,5132,1,1,2023-10-18
4524,875,1,1,2023-10-18
4525,6178,1,1,2023-10-18
4526,6751,1,1,2023-10-18
4527,5137,1,1,2023-10-18
4528,920,1,1,2023-10-18
4529,4955,1,1,2023-10-18
4530,7471,1,1,2023-10-18
4531,7874,1,1,2023-10-18
4532,334,1,1,2023-10-18
4533,9068,1,1,2023-10-18
4534,11397,1,1,2023-10-18
4535,220,1,1,2023-10-18
4536,9336,1,1,2023-10-18
4537,2237,1,1,2023-10-18
4538,5880,1,1,2023-10-18
4539,4694,1,1,2023-10-18
4540,10345,1,1,2023-10-18
4541,1327,1,1,2023-10-18
4542,5083,1,1,2023-10-18
4543,646,1,1,2023-10-18
4544,283,1,1,2023-10-18
4545,7649,1,1,2023-10-18
4546,7744,1,1,2023-10-18
4547,11049,1,1,2023-10-18
4548,1769,1,1,2023-10-18
4549,3891,1,1,2023-10-18
4550,8309,1,1,2023-10-18
4551,4303,1,1,2023-10-18
4552,10504,1,1,2023-10-18
4553,1611,1,1,2023-10-18
4554,5637,1,1,2023-10-18
4555,5746,1,1,2023-10-19
4556,6022,1,1,2023-10-19
4557,3916,1,1,2023-10-19
4558,3798,1,1,2023-10-19
4559,5065,1,1,2023-10-19
4560,94,1,1,2023-10-19
4561,5241,1,1,2023-10-19
4562,5768,1,1,2023-10-19
4563,5264,1,1,2023-10-19
4564,3757,1,1,2023-10-19
4565,2147,1,1,2023-10-19
4566,148,1,1,2023-10-19
4567,4515,1,1,2023-10-19
4568,379,1,1,2023-10-19
4569,941,1,1,2023-10-19
4570,4666,1,1,2023-10-19
4571,1072,1,1,2023-10-19
4572,3217,1,1,2023-10-19
4573,114,1,1,2023-10-19
4574,1995,1,1,2023-10-19
4575,1786,1,1,2023-10-19
4576,7705,1,1,2023-10-19
4577,5768,1,1,2023-10-19
4578,4937,1,1,2023-10-19
4579,688,1,1,2023-10-19
4580,672,1,1,2023-10-19
4581,447,1,1,2023-10-19
4582,288,1,1,2023-10-19
4583,2203,1,1,2023-10-19
4584,4273,1,1,2023-10-19
4585,2109,1,1,2023-10-19
4586,7182,1,1,2023-10-19
4587,379,1,1,2023-10-19
4588,3821,1,1,2023-10-19
4589,5036,1,1,2023-10-19
4590,5808,1,1,2023-10-19
4591,1838,1,1,2023-10-19
4592,331,1,1,2023-10-19
4593,266,1,1,2023-10-19
4594,8412,1,1,2023-10-19
4595,6353,1,1,2023-10-19
4596,2614,1,1,2023-10-19
4597,8915,1,1,2023-10-19
4598,1151,1,1,2023-10-19
4599,1180,1,1,2023-10-19
4600,6155,1,1,2023-10-19
4601,1140,1,1,2023-10-19
4602,5992,1,1,2023-10-19
4603,369,1,1,2023-10-19
4604,5433,1,1,2023-10-19
4605,10938,1,1,2023-10-19
4606,7300,1,1,2023-10-19
4607,8335,1,1,2023-10-19
4608,106,1,1,2023-10-19
4609,3036,1,1,2023-10-19
4610,254,1,1,2023-10-19
4611,5283,1,1,2023-10-19
4612,2612,1,1,2023-10-19
4613,599,1,1,2023-10-19
4614,9225,1,1,2023-10-19
4615,6035,1,1,2023-10-19
4616,8669,1,1,2023-10-19
4617,2998,1,1,2023-10-19
4618,9087,1,1,2023-10-19
4619,8051,1,1,2023-10-19
4620,2258,1,1,2023-10-19
4621,6716,1,1,2023-10-19
4622,4031,1,1,2023-10-19
4623,2890,1,1,2023-10-20
4624,9914,1,1,2023-10-20
4625,11151,1,1,2023-10-20
4626,11247,1,1,2023-10-20
4627,3452,1,1,2023-10-21
4628,936,1,1,2023-10-21
4629,5997,1,1,2023-10-21
4630,3677,1,1,2023-10-21
4631,108,1,1,2023-10-21
4632,1697,1,1,2023-10-21
4633,3811,1,1,2023-10-21
4634,4499,1,1,2023-10-21
4635,4404,1,1,2023-10-21
4636,3450,1,1,2023-10-21
4637,2284,1,1,2023-10-21
4638,8297,1,1,2023-10-21
4639,6613,1,1,2023-10-21
4640,10483,1,1,2023-10-21
4641,10511,1,1,2023-10-21
4642,3496,1,1,2023-10-21
4643,3655,1,1,2023-10-21
4644,1372,1,1,2023-10-21
4645,215,1,1,2023-10-21
4646,2013,1,1,2023-10-21
4647,1226,1,1,2023-10-21
4648,2469,1,1,2023-10-22
4649,3102,1,1,2023-10-22
4650,458,1,1,2023-10-22
4651,299,1,1,2023-10-22
4652,869,1,1,2023-10-22
4653,4435,1,1,2023-10-22
4654,5899,1,1,2023-10-22
4655,5253,1,1,2023-10-22
4656,2518,1,1,2023-10-22
4657,2818,1,1,2023-10-23
4658,11579,1,1,2023-10-23
4659,2205,1,1,2023-10-23
4660,1740,1,1,2023-10-23
4661,9138,1,1,2023-10-23
4662,3132,1,1,2023-10-23
4663,2023,1,1,2023-10-23
4664,613,1,1,2023-10-23
4665,523,1,1,2023-10-23
4666,2289,1,1,2023-10-23
4667,970,1,1,2023-10-23
4668,5655,1,1,2023-10-23
4669,530,1,1,2023-10-23
4670,8474,1,1,2023-10-23
4671,552,1,1,2023-10-23
4672,4683,1,1,2023-10-23
4673,6665,1,1,2023-10-23
4674,3842,1,1,2023-10-23
4675,498,1,1,2023-10-23
4676,3508,1,1,2023-10-23
4677,4380,1,1,2023-10-23
4678,9449,1,1,2023-10-23
4679,7151,1,1,2023-10-23
4680,2744,1,1,2023-10-23
4681,5054,1,1,2023-10-23
4682,514,1,1,2023-10-23
4683,6606,1,1,2023-10-23
4684,7827,1,1,2023-10-23
4685,7974,1,1,2023-10-23
4686,2956,1,1,2023-10-23
4687,4229,1,1,2023-10-23
4688,1817,1,1,2023-10-23
4689,872,1,1,2023-10-23
4690,315,1,1,2023-10-23
4691,4834,1,1,2023-10-23
4692,5819,1,1,2023-10-23
4693,2648,1,1,2023-10-23
4694,1656,1,1,2023-10-23
4695,332,1,1,2023-10-23
4696,10150,1,1,2023-10-23
4697,1489,1,1,2023-10-23
4698,6700,1,1,2023-10-23
4699,8717,1,1,2023-10-23
4700,2895,1,1,2023-10-23
4701,1806,1,1,2023-10-23
4702,997,1,1,2023-10-23
4703,2479,1,1,2023-10-23
4704,695,1,1,2023-10-23
4705,9462,1,1,2023-10-23
4706,934,1,1,2023-10-23
4707,954,1,1,2023-10-23
4708,3744,1,1,2023-10-23
4709,323,1,1,2023-10-23
4710,9067,1,1,2023-10-23
4711,5771,1,1,2023-10-23
4712,112,1,1,2023-10-23
4713,10424,1,1,2023-10-23
4714,699,1,1,2023-10-23
4715,11859,1,1,2023-10-23
4716,4955,1,1,2023-10-23
4717,631,1,1,2023-10-23
4718,2730,1,1,2023-10-23
4719,1299,1,1,2023-10-23
4720,4373,1,1,2023-10-23
4721,4456,1,1,2023-10-23
4722,2047,1,1,2023-10-23
4723,2709,1,1,2023-10-23
4724,1206,1,1,2023-10-23
4725,839,1,1,2023-10-23
4726,3939,1,1,2023-10-23
4727,4744,1,1,2023-10-23
4728,1130,1,1,2023-10-23
4729,1385,1,1,2023-10-23
4730,1525,1,1,2023-10-23
4731,11152,1,1,2023-10-23
4732,9898,1,1,2023-10-23
4733,9098,1,1,2023-10-23
4734,8083,1,1,2023-10-23
4735,7284,1,1,2023-10-23
4736,3049,1,1,2023-10-23
4737,599,1,1,2023-10-23
4738,10030,1,1,2023-10-23
4739,4296,1,1,2023-10-23
4740,1936,1,1,2023-10-23
4741,6653,1,1,2023-10-24
4742,11570,1,1,2023-10-24
4743,1578,1,1,2023-10-24
4744,2915,1,1,2023-10-24
4745,2475,1,1,2023-10-24
4746,8864,1,1,2023-10-24
4747,596,1,1,2023-10-24
4748,3744,1,1,2023-10-24
4749,1218,1,1,2023-10-24
4750,3315,1,1,2023-10-24
4751,160,1,1,2023-10-24
4752,1604,1,1,2023-10-24
4753,5782,1,1,2023-10-24
4754,6449,1,1,2023-10-24
4755,3536,1,1,2023-10-24
4756,4991,1,1,2023-10-24
4757,5266,1,1,2023-10-24
4758,4514,1,1,2023-10-24
4759,5987,1,1,2023-10-24
4760,8821,1,1,2023-10-25
4761,30,1,1,2023-10-25
4762,2214,1,1,2023-10-25
4763,6052,1,1,2023-10-25
4764,7018,1,1,2023-10-25
4765,4332,1,1,2023-10-25
4766,27,1,1,2023-10-25
4767,432,1,1,2023-10-25
4768,2075,1,1,2023-10-25
4769,9134,1,1,2023-10-25
4770,7380,1,1,2023-10-25
4771,5902,1,1,2023-10-27
4772,9790,1,1,2023-10-27
4773,6687,1,1,2023-10-27
4774,6784,1,1,2023-10-27
4775,5764,1,1,2023-10-27
4776,4404,1,1,2023-10-27
4777,7085,1,1,2023-10-27
4778,2271,1,1,2023-10-27
4779,2151,1,1,2023-10-27
4780,4402,1,1,2023-10-27
4781,6289,1,1,2023-10-27
4782,3123,1,1,2023-10-27
4783,2192,1,1,2023-10-27
4784,2384,1,1,2023-10-27
4785,5469,1,1,2023-10-27
4786,5240,1,1,2023-10-27
4787,9062,1,1,2023-10-27
4788,4235,1,1,2023-10-27
4789,10180,1,1,2023-10-27
4790,6348,1,1,2023-10-27
4791,9478,1,1,2023-10-27
4792,7489,1,1,2023-10-27
4793,10587,1,1,2023-10-28
4794,1842,1,1,2023-10-28
4795,2142,1,1,2023-10-28
4796,7628,1,1,2023-10-28
4797,1452,1,1,2023-10-28
4798,1622,1,1,2023-10-28
4799,9401,1,1,2023-10-28
4800,8145,1,1,2023-10-28
4801,9607,1,1,2023-10-28
4802,9529,1,1,2023-10-28
4803,10272,1,1,2023-10-28
4804,6718,1,1,2023-10-28
4805,7063,1,1,2023-10-28
4806,1215,1,1,2023-10-28
4807,4371,1,1,2023-10-28
4808,2698,1,1,2023-10-28
4809,3119,1,1,2023-10-28
4810,3188,1,1,2023-10-28
4811,3631,1,1,2023-10-28
4812,3792,1,1,2023-10-28
4813,4294,1,1,2023-10-28
4814,10547,1,1,2023-10-28
4815,6247,1,1,2023-10-28
4816,4980,1,1,2023-10-28
4817,5131,1,1,2023-10-28
4818,5346,1,1,2023-10-28
4819,6660,1,1,2023-10-28
4820,3727,1,1,2023-10-28
4821,6804,1,1,2023-10-28
4822,4457,1,1,2023-10-28
4823,11919,1,1,2023-10-28
4824,3795,1,1,2023-10-28
4825,4515,1,1,2023-10-28
4826,4627,1,1,2023-10-28
4827,5400,1,1,2023-10-28
4828,1633,1,1,2023-10-28
4829,5992,1,1,2023-10-28
4830,2849,1,1,2023-10-28
4831,914,1,1,2023-10-28
4832,7026,1,1,2023-10-28
4833,5149,1,1,2023-10-28
4834,4899,1,1,2023-10-28
4835,5202,1,1,2023-10-28
4836,2949,1,1,2023-10-29
4837,514,1,1,2023-10-29
4838,1773,1,1,2023-10-29
4839,7791,1,1,2023-10-29
4840,728,1,1,2023-10-29
4841,3033,1,1,2023-10-29
4842,6977,1,1,2023-10-29
4843,10756,1,1,2023-10-29
4844,1976,1,1,2023-10-29
4845,9270,1,1,2023-10-29
4846,928,1,1,2023-10-29
4847,1717,1,1,2023-10-29
4848,4332,1,1,2023-10-29
4849,2408,1,1,2023-10-29
4850,3888,1,1,2023-10-29
4851,8828,1,1,2023-10-29
4852,4637,1,1,2023-10-29
4853,11550,1,1,2023-10-29
4854,2884,1,1,2023-10-29
4855,10194,1,1,2023-10-29
4856,4573,1,1,2023-10-29
4857,4088,1,1,2023-10-29
4858,7719,1,1,2023-10-29
4859,10120,1,1,2023-10-29
4860,3314,1,1,2023-10-29
4861,1170,1,1,2023-10-29
4862,2956,1,1,2023-10-30
4863,7686,1,1,2023-10-30
4864,10295,1,1,2023-10-30
4865,2094,1,1,2023-10-30
4866,4874,1,1,2023-10-30
4867,2214,1,1,2023-10-30
4868,2262,1,1,2023-10-30
4869,5871,1,1,2023-10-30
4870,3989,1,1,2023-10-30
4871,7712,1,1,2023-10-30
4872,9431,1,1,2023-10-30
4873,1778,1,1,2023-10-30
4874,8952,1,1,2023-10-30
4875,5030,1,1,2023-10-30
4876,4477,1,1,2023-10-30
4877,7397,1,1,2023-10-30
4878,5553,1,1,2023-10-30
4879,2561,1,1,2023-10-30
4880,3854,1,1,2023-10-30
4881,5432,1,1,2023-10-30
4882,11899,1,1,2023-10-30
4883,337,1,1,2023-10-30
4884,1610,1,1,2023-10-30
4885,11505,1,1,2023-10-30
4886,880,1,1,2023-10-30
4887,9045,1,1,2023-10-30
4888,4233,1,1,2023-10-30
4889,2378,1,1,2023-10-30
4890,2783,1,1,2023-10-30
4891,6611,1,1,2023-10-30
4892,986,1,1,2023-10-30
4893,6677,1,1,2023-10-30
4894,1164,1,1,2023-10-30
4895,1710,1,1,2023-10-30
4896,1568,1,1,2023-10-30
4897,8274,1,1,2023-10-30
4898,4924,1,1,2023-10-30
4899,1351,1,1,2023-10-30
4900,8583,1,1,2023-10-30
4901,10998,1,1,2023-10-30
4902,7689,1,1,2023-10-30
4903,4247,1,1,2023-10-30
4904,2301,1,1,2023-10-30
4905,6102,1,1,2023-10-30
4906,5987,1,1,2023-10-30
4907,2192,1,1,2023-10-30
4908,2806,1,1,2023-10-31
4909,3847,1,1,2023-10-31
4910,6746,1,1,2023-10-31
4911,10047,1,1,2023-10-31
4912,984,1,1,2023-10-31
4913,6676,1,1,2023-10-31
4914,1015,1,1,2023-10-31
4915,8669,1,1,2023-10-31
4916,8224,1,1,2023-10-31
4917,9854,1,1,2023-10-31
4918,1290,1,1,2023-11-01
4919,6439,1,1,2023-11-01
4920,4567,1,1,2023-11-01
4921,4456,1,1,2023-11-01
4922,186,1,1,2023-11-01
4923,5665,1,1,2023-11-01
4924,800,1,1,2023-11-01
4925,2783,1,1,2023-11-01
4926,619,1,1,2023-11-01
4927,1658,1,1,2023-11-02
4928,7420,1,1,2023-11-02
4929,392,1,1,2023-11-02
4930,4785,1,1,2023-11-02
4931,9774,1,1,2023-11-02
4932,1130,1,1,2023-11-02
4933,5288,1,1,2023-11-02
4934,7938,1,1,2023-11-02
4935,1685,1,1,2023-11-02
4936,5942,1,1,2023-11-02
4937,4329,1,1,2023-11-02
4938,6944,1,1,2023-11-02
4939,902,1,1,2023-11-02
4940,1108,1,1,2023-11-02
4941,3941,1,1,2023-11-02
4942,2656,1,1,2023-11-02
4943,4627,1,1,2023-11-02
4944,11084,1,1,2023-11-02
4945,2903,1,1,2023-11-02
4946,474,1,1,2023-11-02
4947,3613,1,1,2023-11-02
4948,8787,1,1,2023-11-02
4949,4606,1,1,2023-11-02
4950,2430,1,1,2023-11-02
4951,1791,1,1,2023-11-02
4952,2485,1,1,2023-11-02
4953,4174,1,1,2023-11-02
4954,1033,1,1,2023-11-02
4955,1735,1,1,2023-11-02
4956,2463,1,1,2023-11-02
4957,2744,1,1,2023-11-02
4958,509,1,1,2023-11-02
4959,1805,1,1,2023-11-03
4960,3346,1,1,2023-11-03
4961,1649,1,1,2023-11-03
4962,3156,1,1,2023-11-03
4963,6201,1,1,2023-11-03
4964,1538,1,1,2023-11-03
4965,9320,1,1,2023-11-03
4966,6156,1,1,2023-11-03
4967,5529,1,1,2023-11-03
4968,6873,1,1,2023-11-03
4969,1375,1,1,2023-11-03
4970,11671,1,1,2023-11-03
4971,901,1,1,2023-11-03
4972,5781,1,1,2023-11-03
4973,668,1,1,2023-11-03
4974,4516,1,1,2023-11-03
4975,7631,1,1,2023-11-03
4976,6278,1,1,2023-11-03
4977,9642,1,1,2023-11-03
4978,4939,1,1,2023-11-03
4979,5030,1,1,2023-11-03
4980,2375,1,1,2023-11-03
4981,1452,1,1,2023-11-03
4982,2581,1,1,2023-11-03
4983,1669,1,1,2023-11-03
4984,10209,1,1,2023-11-03
4985,8057,1,1,2023-11-03
4986,2622,1,1,2023-11-03
4987,9483,1,1,2023-11-03
4988,2725,1,1,2023-11-03
4989,6447,1,1,2023-11-03
4990,1649,1,1,2023-11-03
4991,5188,1,1,2023-11-03
4992,9057,1,1,2023-11-03
4993,30,1,1,2023-11-03
4994,3211,1,1,2023-11-03
4995,7795,1,1,2023-11-03
4996,5357,1,1,2023-11-03
4997,722,1,1,2023-11-03
4998,9437,1,1,2023-11-03
4999,2521,1,1,2023-11-03
5000,2379,1,1,2023-11-03
5001,6362,1,1,2023-11-03
5002,922,1,1,2023-11-03
5003,7175,1,1,2023-11-03
5004,1894,1,1,2023-11-04
5005,8804,1,1,2023-11-04
5006,8599,1,1,2023-11-04
5007,2188,1,1,2023-11-04
5008,20,1,1,2023-11-04
5009,7321,1,1,2023-11-04
5010,4583,1,1,2023-11-04
5011,2139,1,1,2023-11-04
5012,10715,1,1,2023-11-04
5013,115,1,1,2023-11-04
5014,5460,1,1,2023-11-04
5015,3297,1,1,2023-11-04
5016,2293,1,1,2023-11-04
5017,2416,1,1,2023-11-04
5018,1272,1,1,2023-11-04
5019,1164,1,1,2023-11-04
5020,1312,1,1,2023-11-04
5021,4696,1,1,2023-11-05
5022,2104,1,1,2023-11-05
5023,7601,1,1,2023-11-05
5024,1635,1,1,2023-11-05
5025,86,1,1,2023-11-05
5026,11136,1,1,2023-11-05
5027,6113,1,1,2023-11-05
5028,4499,1,1,2023-11-05
5029,3543,1,1,2023-11-05
5030,2502,1,1,2023-11-05
5031,182,1,1,2023-11-05
5032,7104,1,1,2023-11-05
5033,8225,1,1,2023-11-05
5034,10926,1,1,2023-11-05
5035,9530,1,1,2023-11-05
5036,2634,1,1,2023-11-05
5037,5936,1,1,2023-11-05
5038,7916,1,1,2023-11-05
5039,4700,1,1,2023-11-05
5040,6438,1,1,2023-11-05
5041,318,1,1,2023-11-05
5042,8715,1,1,2023-11-05
5043,9483,1,1,2023-11-05
5044,8735,1,1,2023-11-05
5045,3349,1,1,2023-11-05
5046,5189,1,1,2023-11-05
5047,613,1,1,2023-11-05
5048,1916,1,1,2023-11-05
5049,3494,1,1,2023-11-05
5050,7372,1,1,2023-11-05
5051,5812,1,1,2023-11-05
5052,4188,1,1,2023-11-05
5053,4940,1,1,2023-11-05
5054,6951,1,1,2023-11-05
5055,7009,1,1,2023-11-05
5056,148,1,1,2023-11-05
5057,3639,1,1,2023-11-05
5058,2821,1,1,2023-11-05
5059,5797,1,1,2023-11-05
5060,6013,1,1,2023-11-05
5061,1675,1,1,2023-11-05
5062,3549,1,1,2023-11-05
5063,4150,1,1,2023-11-05
5064,2,1,1,2023-11-05
5065,3046,1,1,2023-11-05
5066,1666,1,1,2023-11-05
5067,2493,1,1,2023-11-05
5068,4865,1,1,2023-11-05
5069,38,1,1,2023-11-05
5070,8610,1,1,2023-11-05
5071,5313,1,1,2023-11-05
5072,3132,1,1,2023-11-05
5073,3253,1,1,2023-11-05
5074,3079,1,1,2023-11-05
5075,9885,1,1,2023-11-05
5076,4726,1,1,2023-11-05
5077,1372,1,1,2023-11-05
5078,6847,1,1,2023-11-05
5079,47,1,1,2023-11-05
5080,1917,1,1,2023-11-06
5081,3290,1,1,2023-11-06
5082,8200,1,1,2023-11-06
5083,7016,1,1,2023-11-06
5084,6142,1,1,2023-11-06
5085,1804,1,1,2023-11-06
5086,452,1,1,2023-11-06
5087,2821,1,1,2023-11-06
5088,7188,1,1,2023-11-06
5089,200,1,1,2023-11-06
5090,3033,1,1,2023-11-06
5091,3842,1,1,2023-11-06
5092,3250,1,1,2023-11-06
5093,8557,1,1,2023-11-06
5094,53,1,1,2023-11-06
5095,405,1,1,2023-11-06
5096,2909,1,1,2023-11-06
5097,2137,1,1,2023-11-06
5098,3749,1,1,2023-11-06
5099,3546,1,1,2023-11-06
5100,2055,1,1,2023-11-06
5101,6872,1,1,2023-11-06
5102,5596,1,1,2023-11-07
5103,4666,1,1,2023-11-07
5104,5267,1,1,2023-11-07
5105,688,1,1,2023-11-07
5106,1525,1,1,2023-11-07
5107,268,1,1,2023-11-07
5108,6299,1,1,2023-11-07
5109,2361,1,1,2023-11-07
5110,6093,1,1,2023-11-07
5111,3817,1,1,2023-11-07
5112,3765,1,1,2023-11-07
5113,2129,1,1,2023-11-07
5114,5670,1,1,2023-11-07
5115,2271,1,1,2023-11-07
5116,2073,1,1,2023-11-07
5117,9853,1,1,2023-11-07
5118,2544,1,1,2023-11-07
5119,2109,1,1,2023-11-07
5120,2337,1,1,2023-11-07
5121,2405,1,1,2023-11-07
5122,3427,1,1,2023-11-07
5123,5185,1,1,2023-11-07
5124,7630,1,1,2023-11-08
5125,2656,1,1,2023-11-08
5126,9039,1,1,2023-11-08
5127,5448,1,1,2023-11-08
5128,3916,1,1,2023-11-08
5129,2297,1,1,2023-11-08
5130,2727,1,1,2023-11-08
5131,252,1,1,2023-11-08
5132,4106,1,1,2023-11-08
5133,5213,1,1,2023-11-08
5134,8659,1,1,2023-11-08
5135,1004,1,1,2023-11-08
5136,5660,1,1,2023-11-08
5137,62,1,1,2023-11-08
5138,4254,1,1,2023-11-08
5139,10842,1,1,2023-11-08
5140,9864,1,1,2023-11-08
5141,1727,1,1,2023-11-08
5142,5953,1,1,2023-11-08
5143,331,1,1,2023-11-08
5144,3927,1,1,2023-11-08
5145,4518,1,1,2023-11-08
5146,10464,1,1,2023-11-09
5147,3016,1,1,2023-11-09
5148,1058,1,1,2023-11-09
5149,1389,1,1,2023-11-09
5150,6812,1,1,2023-11-09
5151,15,1,1,2023-11-09
5152,2961,1,1,2023-11-09
5153,7433,1,1,2023-11-09
5154,2584,1,1,2023-11-09
5155,6073,1,1,2023-11-09
5156,9774,1,1,2023-11-09
5157,6548,1,1,2023-11-09
5158,688,1,1,2023-11-09
5159,5740,1,1,2023-11-09
5160,3617,1,1,2023-11-09
5161,1165,1,1,2023-11-09
5162,6196,1,1,2023-11-09
5163,1405,1,1,2023-11-09
5164,733,1,1,2023-11-09
5165,6907,1,1,2023-11-09
5166,5091,1,1,2023-11-09
5167,5798,1,1,2023-11-09
5168,791,1,1,2023-11-09
5169,1635,1,1,2023-11-09
5170,10247,1,1,2023-11-09
5171,4571,1,1,2023-11-10
5172,6975,1,1,2023-11-10
5173,11179,1,1,2023-11-10
5174,1206,1,1,2023-11-10
5175,4208,1,1,2023-11-10
